seqDocumento,dataPublicacao,numeroRegistro,numProcessoSTJ,dataRecebimento,dataDistribuicao,ministro,recurso,descricaoMonocratica,assuntoPenal
145528784,2022-02-25 00:00:00-03:00,202103993725,1978680,2021-12-13 23:00:00-03:00,2022-01-24 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido em parte o recurso e provido em parte,0
145950111,2022-02-23 00:00:00-03:00,202103992930,1977883,2021-12-13 23:00:00-03:00,2021-12-19 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido em parte,1
145636248,2022-02-21 00:00:00-03:00,202103984358,1977781,2021-12-12 23:00:00-03:00,2021-12-19 23:00:00-03:00,LAURITA VAZ,,Conhecido o recurso e provido,1
145000374,2022-02-16 23:00:00-03:00,202103982933,1978622,2021-12-12 23:00:00-03:00,2022-01-23 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
146239032,2022-02-25 00:00:00-03:00,202103968987,1978538,2021-12-09 23:00:00-03:00,2022-01-19 23:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
144778658,2022-02-23 00:00:00-03:00,202103964353,1981752,2021-12-09 23:00:00-03:00,2022-02-01 23:00:00-03:00,HERMAN BENJAMIN,,Conhecido o recurso e provido,0
144945295,2022-02-17 23:00:00-03:00,202103960932,1981516,2021-12-09 23:00:00-03:00,2022-01-30 23:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
144494053,2022-02-03 23:00:00-03:00,202103960224,1977634,2021-12-09 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
143971359,2022-01-31 23:00:00-03:00,202103959422,1977750,2021-12-09 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
145187646,2022-02-13 23:00:00-03:00,202103958602,1977631,2021-12-09 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
143473563,2022-02-03 23:00:00-03:00,202103954837,1977608,2021-12-08 23:00:00-03:00,2021-12-19 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido em parte o recurso e provido em parte,1
145717318,2022-02-17 23:00:00-03:00,202103954393,1977609,2021-12-08 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
145788947,2022-02-21 00:00:00-03:00,202103954393,1977609,2021-12-08 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
144647288,2022-02-07 23:00:00-03:00,202103953459,1977604,2021-12-08 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido em parte,1
145006579,2022-02-10 23:00:00-03:00,202103952716,1977568,2021-12-08 23:00:00-03:00,2021-12-15 23:00:00-03:00,NANCY ANDRIGHI,,Conhecido em parte o recurso e provido em parte,0
143124952,2022-02-03 23:00:00-03:00,202103950710,1977602,2021-12-08 23:00:00-03:00,2021-12-15 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido em parte o recurso e provido em parte,1
145596124,2022-02-23 00:00:00-03:00,202103950405,1977554,2021-12-08 23:00:00-03:00,2021-12-19 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido em parte,1
144454662,2022-02-02 23:00:00-03:00,202103970637,1977658,2021-12-09 23:00:00-03:00,2021-12-15 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
144553662,2022-02-10 23:00:00-03:00,202103969859,1977775,2021-12-09 23:00:00-03:00,2021-12-29 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido em parte,1
144711615,2022-02-08 23:00:00-03:00,202103946848,1977540,2021-12-08 23:00:00-03:00,2021-12-19 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
143259965,2022-02-21 00:00:00-03:00,202103944056,1977835,2021-12-08 23:00:00-03:00,2021-12-26 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
145999948,2022-02-25 00:00:00-03:00,202103935979,1979559,2021-12-06 23:00:00-03:00,2022-01-23 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
146199754,2022-02-25 00:00:00-03:00,202103935437,1977513,2021-12-08 23:00:00-03:00,2021-12-19 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
144948863,2022-02-21 00:00:00-03:00,202103934678,1977819,2021-12-06 23:00:00-03:00,2021-12-29 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
144129325,2022-02-17 23:00:00-03:00,202103933417,1977508,2021-12-06 23:00:00-03:00,2021-12-19 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
144073980,2022-02-06 23:00:00-03:00,202103932646,1977810,2021-12-06 23:00:00-03:00,2021-12-28 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
145719293,2022-02-23 00:00:00-03:00,202103930258,1977217,2021-12-06 23:00:00-03:00,2021-12-15 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido em parte o recurso e provido em parte,0
142837211,2022-01-31 23:00:00-03:00,202103927764,1977398,2021-12-06 23:00:00-03:00,2021-12-15 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
143346653,2022-02-16 23:00:00-03:00,202103926944,1977385,2021-12-06 23:00:00-03:00,2021-12-28 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
144806629,2022-02-17 23:00:00-03:00,202103949235,1978446,2021-12-08 23:00:00-03:00,2022-01-19 23:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
142869918,2022-01-31 23:00:00-03:00,202103947822,1977544,2021-12-08 23:00:00-03:00,2021-12-14 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
144379168,2022-02-03 23:00:00-03:00,202103905686,1977106,2021-12-05 23:00:00-03:00,2021-12-20 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
144220956,2022-01-31 23:00:00-03:00,202103926475,1977195,2021-12-06 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
145865302,2022-02-22 00:00:00-03:00,202103922435,1977187,2021-12-06 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
145649084,2022-02-17 23:00:00-03:00,202103921765,1977188,2021-12-06 23:00:00-03:00,2021-12-19 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
145511102,2022-02-21 00:00:00-03:00,202103919852,1977129,2021-12-05 23:00:00-03:00,2021-12-19 23:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
145169829,2022-02-13 23:00:00-03:00,202103919358,1977126,2021-12-05 23:00:00-03:00,2021-12-19 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
144717063,2022-02-22 00:00:00-03:00,202103918880,1977176,2021-12-05 23:00:00-03:00,2021-12-15 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
145899008,2022-02-22 00:00:00-03:00,202103918765,1977335,2021-12-05 23:00:00-03:00,2022-01-09 23:00:00-03:00,MOURA RIBEIRO,,Conhecido em parte o recurso e provido,0
144694024,2022-02-07 23:00:00-03:00,202103917691,1977123,2021-12-05 23:00:00-03:00,2021-12-15 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
145118000,2022-02-13 23:00:00-03:00,202103916668,1976821,2021-12-05 23:00:00-03:00,2021-12-13 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
144046065,2022-02-07 23:00:00-03:00,202103914244,1977271,2021-12-05 23:00:00-03:00,2021-12-27 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,"Agravo conhecido para dar provimento ao Recurso Especial
",0
144265016,2022-02-08 23:00:00-03:00,202103912350,1977114,2021-12-05 23:00:00-03:00,2021-12-12 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido em parte,1
143347606,2022-02-03 23:00:00-03:00,202103911097,1976806,2021-12-05 23:00:00-03:00,2021-12-12 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
144198169,2022-02-02 23:00:00-03:00,202103910581,1977017,2021-12-05 23:00:00-03:00,2021-12-19 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
144824609,2022-02-08 23:00:00-03:00,202103907859,1976996,2021-12-05 23:00:00-03:00,2021-12-19 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
143792029,2022-02-01 23:00:00-03:00,202103907164,1976990,2021-12-05 23:00:00-03:00,2021-12-19 23:00:00-03:00,LAURITA VAZ,,Conhecido o recurso e provido,1
144586289,2022-02-16 23:00:00-03:00,202103906712,1977107,2021-12-05 23:00:00-03:00,2021-12-19 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
145014880,2022-02-10 23:00:00-03:00,202103905294,1976824,2021-12-05 23:00:00-03:00,2021-12-13 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
144846900,2022-02-08 23:00:00-03:00,202103905221,1977103,2021-12-05 23:00:00-03:00,2021-12-19 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
144827157,2022-02-08 23:00:00-03:00,202103903680,1976991,2021-12-05 23:00:00-03:00,2021-12-19 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
144079606,2022-02-08 23:00:00-03:00,202103900244,1977091,2021-12-02 23:00:00-03:00,2021-12-19 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
143487413,2022-02-06 23:00:00-03:00,202103899765,1976835,2021-12-02 23:00:00-03:00,2021-12-12 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
144821143,2022-02-07 23:00:00-03:00,202103899300,1976981,2021-12-02 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido em parte o recurso e provido em parte,1
144497315,2022-02-06 23:00:00-03:00,202103896836,1977084,2021-12-02 23:00:00-03:00,2021-12-20 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
144959621,2022-02-09 23:00:00-03:00,202103874204,1976374,2021-12-01 23:00:00-03:00,2021-12-27 23:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
144378277,2022-02-22 00:00:00-03:00,202103895308,1976647,2021-12-02 23:00:00-03:00,2021-12-15 23:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
142319812,2022-01-31 23:00:00-03:00,202103894396,1976641,2021-12-02 23:00:00-03:00,2021-12-06 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
145723333,2022-02-17 23:00:00-03:00,202103893944,1976973,2021-12-02 23:00:00-03:00,2021-12-20 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
145140303,2022-02-13 23:00:00-03:00,202103893100,1976971,2021-12-02 23:00:00-03:00,2021-12-19 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
144713178,2022-02-08 23:00:00-03:00,202103889404,1977074,2021-12-02 23:00:00-03:00,2021-12-16 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
145263231,2022-02-24 00:00:00-03:00,202103888800,1976524,2021-12-02 23:00:00-03:00,2021-12-14 23:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
144180443,2022-02-06 23:00:00-03:00,202103888608,1977072,2021-12-02 23:00:00-03:00,2021-12-19 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
143091464,2022-02-01 23:00:00-03:00,202103888581,1976553,2021-12-02 23:00:00-03:00,2021-12-15 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
144743991,2022-02-14 23:00:00-03:00,202103888420,1976548,2021-12-02 23:00:00-03:00,2021-12-08 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
145016110,2022-02-09 23:00:00-03:00,202103887560,1976964,2021-12-02 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
144020593,2022-02-07 23:00:00-03:00,202103887433,1976543,2021-12-02 23:00:00-03:00,2021-12-12 23:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
144378164,2022-02-22 00:00:00-03:00,202103862778,1976270,2021-11-30 23:00:00-03:00,2021-12-09 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido em parte o recurso e provido em parte,0
142471296,2022-01-31 23:00:00-03:00,202103862689,1976269,2021-11-30 23:00:00-03:00,2021-12-12 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
145746121,2022-02-22 00:00:00-03:00,202103885688,1977068,2021-12-02 23:00:00-03:00,2021-12-19 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
142762387,2022-01-31 23:00:00-03:00,202103883328,1976495,2021-12-02 23:00:00-03:00,2021-12-14 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
143752599,2022-02-06 23:00:00-03:00,202103881814,1977066,2021-12-02 23:00:00-03:00,2021-12-19 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido em parte,1
146075088,2022-02-24 00:00:00-03:00,202103881460,1976962,2021-12-01 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,"Agravo conhecido para dar provimento ao Recurso Especial
",1
143957054,2022-01-31 23:00:00-03:00,202103881120,1976457,2021-12-01 23:00:00-03:00,2021-12-12 23:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido o recurso e provido,1
143455034,2022-02-06 23:00:00-03:00,202103880752,1976452,2021-12-01 23:00:00-03:00,2021-12-12 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
144482895,2022-02-08 23:00:00-03:00,202103880283,1976448,2021-12-01 23:00:00-03:00,2021-12-12 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido em parte,1
143486418,2022-02-17 23:00:00-03:00,202103878988,1976433,2021-12-01 23:00:00-03:00,2021-12-12 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
143531206,2022-02-16 23:00:00-03:00,202103875909,1976387,2021-12-01 23:00:00-03:00,2021-12-12 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
144372256,2022-02-03 23:00:00-03:00,202103875000,1977039,2021-12-01 23:00:00-03:00,2021-12-19 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido em parte,1
144096840,2022-02-06 23:00:00-03:00,202103874997,1976950,2021-12-01 23:00:00-03:00,2021-12-19 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
144739364,2022-02-14 23:00:00-03:00,202103853314,1985212,2021-11-30 23:00:00-03:00,2021-12-21 23:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
142906408,2022-01-31 23:00:00-03:00,202103871829,1976345,2021-12-01 23:00:00-03:00,2021-12-16 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
144997889,2022-02-10 23:00:00-03:00,202103871312,1976342,2021-12-01 23:00:00-03:00,2021-12-08 23:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
145731768,2022-02-21 00:00:00-03:00,202103869460,1976945,2021-12-01 23:00:00-03:00,2021-12-19 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
144536584,2022-02-03 23:00:00-03:00,202103868437,1976936,2021-12-01 23:00:00-03:00,2021-12-19 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido em parte,1
144393621,2022-02-06 23:00:00-03:00,202103868259,1974572,2021-12-01 23:00:00-03:00,2021-12-12 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido em parte o recurso e provido em parte,1
145473536,2022-02-16 23:00:00-03:00,202103867553,1976926,2021-12-01 23:00:00-03:00,2021-12-19 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
145776037,2022-02-21 00:00:00-03:00,202103867124,1976920,2021-12-01 23:00:00-03:00,2021-12-15 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
143388586,2022-01-31 23:00:00-03:00,202103866328,1976323,2021-11-30 23:00:00-03:00,2021-12-30 23:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
144454104,2022-02-22 00:00:00-03:00,202103847054,1976115,2021-11-29 23:00:00-03:00,2021-12-14 23:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
144474405,2022-02-08 23:00:00-03:00,202103847030,1976883,2021-11-29 23:00:00-03:00,2021-12-15 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
142892534,2022-01-31 23:00:00-03:00,202103845677,1974307,2021-11-30 23:00:00-03:00,2021-12-09 23:00:00-03:00,LAURITA VAZ,,Conhecido o recurso e provido,1
144433231,2022-02-10 23:00:00-03:00,202103845641,1976882,2021-11-30 23:00:00-03:00,2021-12-16 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
144510981,2022-02-06 23:00:00-03:00,202103860610,1976904,2021-11-30 23:00:00-03:00,2021-12-15 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
144479413,2022-02-03 23:00:00-03:00,202103859653,1976251,2021-11-30 23:00:00-03:00,2021-12-12 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido em parte o recurso e provido em parte,1
144459193,2022-02-06 23:00:00-03:00,202103859653,1976251,2021-11-30 23:00:00-03:00,2021-12-12 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido em parte o recurso e provido em parte,1
143557815,2022-02-03 23:00:00-03:00,202103859350,1976247,2021-11-30 23:00:00-03:00,2021-12-12 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
144735288,2022-02-22 00:00:00-03:00,202103854373,1976899,2021-11-30 23:00:00-03:00,2021-12-15 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
144152966,2022-02-08 23:00:00-03:00,202103854109,1976898,2021-11-30 23:00:00-03:00,2021-12-15 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
144072982,2022-02-07 23:00:00-03:00,202103853945,1977218,2021-11-30 23:00:00-03:00,2021-12-15 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
144363960,2022-02-08 23:00:00-03:00,202103839862,1976873,2021-11-29 23:00:00-03:00,2021-12-15 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
144900699,2022-02-14 23:00:00-03:00,202103851090,1976173,2021-11-29 23:00:00-03:00,2021-12-13 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
144522499,2022-02-13 23:00:00-03:00,202103850495,1977002,2021-11-29 23:00:00-03:00,2021-12-15 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
143626749,2022-01-31 23:00:00-03:00,202103850369,1976167,2021-11-29 23:00:00-03:00,2021-12-12 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
144768543,2022-02-07 23:00:00-03:00,202103849681,1976891,2021-11-29 23:00:00-03:00,2021-12-16 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido em parte o recurso e provido em parte,1
144791038,2022-02-09 23:00:00-03:00,202103847460,1974309,2021-11-30 23:00:00-03:00,2021-12-09 23:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido em parte o recurso e provido,1
144387038,2022-02-03 23:00:00-03:00,202103847410,1974275,2021-11-30 23:00:00-03:00,2021-12-02 23:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
143609713,2022-02-07 23:00:00-03:00,202103829703,1977491,2021-11-28 23:00:00-03:00,2021-12-19 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
143856824,2022-02-01 23:00:00-03:00,202103829461,1976846,2021-11-28 23:00:00-03:00,2021-12-15 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
144194006,2022-02-07 23:00:00-03:00,202103829311,1975949,2021-11-28 23:00:00-03:00,2021-12-14 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
144478101,2022-02-03 23:00:00-03:00,202103828100,1976837,2021-11-28 23:00:00-03:00,2021-12-13 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido em parte o recurso e provido em parte,1
143192283,2022-02-02 23:00:00-03:00,202103845398,1976094,2021-11-29 23:00:00-03:00,2021-12-30 23:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
142773292,2022-01-31 23:00:00-03:00,202103845212,1976083,2021-11-30 23:00:00-03:00,2021-12-14 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
144539624,2022-02-08 23:00:00-03:00,202103842813,1976877,2021-11-29 23:00:00-03:00,2021-12-16 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
143888421,2022-02-10 23:00:00-03:00,202103842470,1976043,2021-11-30 23:00:00-03:00,2021-12-09 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
143364444,2022-02-07 23:00:00-03:00,202103841763,1976036,2021-11-29 23:00:00-03:00,2021-12-08 23:00:00-03:00,LUIS FELIPE SALOMÃO,,Conhecido o recurso e provido,0
143913453,2022-02-07 23:00:00-03:00,202103819225,1975899,2021-11-28 23:00:00-03:00,2021-12-27 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
144563758,2022-02-06 23:00:00-03:00,202103838210,1976869,2021-11-29 23:00:00-03:00,2021-12-13 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
144866674,2022-02-08 23:00:00-03:00,202103837450,1974343,2021-11-29 23:00:00-03:00,2021-12-09 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido em parte,1
144178920,2022-02-03 23:00:00-03:00,202103836452,1976866,2021-11-28 23:00:00-03:00,2021-12-15 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido em parte o recurso e provido em parte,1
143205630,2022-02-03 23:00:00-03:00,202103836035,1976863,2021-11-28 23:00:00-03:00,2021-12-15 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido em parte,1
142765579,2022-01-31 23:00:00-03:00,202103835959,1974344,2021-11-28 23:00:00-03:00,2021-12-12 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
143325669,2022-02-03 23:00:00-03:00,202103834027,1974329,2021-11-28 23:00:00-03:00,2021-12-08 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido em parte o recurso e provido em parte,1
143487000,2022-02-03 23:00:00-03:00,202103833596,1974327,2021-11-28 23:00:00-03:00,2021-12-08 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
144739743,2022-02-22 00:00:00-03:00,202103832917,1977000,2021-11-28 23:00:00-03:00,2021-12-13 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
142877748,2022-01-31 23:00:00-03:00,202103831778,1974331,2021-11-28 23:00:00-03:00,2021-12-12 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
